crop,farm_area,temperature,humidity,rainfall,soil_moisture,location,irrigation_amount,irrigation_decision
tomato,12.01595415885271,22.035860313102553,54.92667224611454,0.0,70.88095311496409,"Punjab, India",423.322742817923,1
wheat,44.3869086544031,19.165606507922895,67.75234598107316,7.34656934620134,69.65227373401245,"Malda, West Bengal",0.0,0
cotton,38.58059223524632,25.850547630488503,68.25686294965251,0.0,21.151536609383403,"Malda, West Bengal",680.6267662912246,1
cotton,34.208253948293105,28.28768673074115,43.064030896790044,0.0,70.05820195728606,"Haryana, India",532.8768673074114,1
cotton,10.343385749877147,19.0602696971673,62.377585378704175,0.0,49.9600300987171,"Malda, West Bengal",462.80894028328595,1
cotton,6.796388253028755,24.052016965706038,60.53833331781546,0.0,68.64115567917597,"Haryana, India",490.52016965706036,1
cotton,43.04847896652382,29.47297874160549,73.8334279016773,3.0775173864020258,59.521528772446615,"Kolkata, India",390.85391809595365,1
rice,40.53973135099824,24.010976570517467,56.202426600197576,0.0,35.18350596804707,"Punjab, India",792.8985636383223,1
cotton,32.04147310200988,30.710476860046533,77.99292580406492,0.0,56.836015085603705,"Kolkata, India",557.1047686004653,1
tomato,7.933365540443562,26.443233486990064,87.22128605684969,0.0,22.500374036143057,"Malda, West Bengal",648.1830101894972,1
rice,33.1222589430822,27.384930383215448,65.94179441680409,9.104546737668528,43.25571388896617,"Maharashtra, India",341.51153564419525,1
tomato,48.55212290469817,22.616695327378352,47.21369166790197,0.0,69.8320673842904,"Maharashtra, India",428.55025794640517,1
wheat,44.995590788308654,23.582030999175384,82.09533577307374,0.0,60.0410238827857,"Kolkata, India",340.0742169942277,1
maize,13.142967491918366,23.943319572245038,58.8259914084504,0.0,48.695317674555426,"Punjab, India",599.2382700635592,1
wheat,40.03635248690144,33.278093450405585,72.99271575019,0.0,68.70618728540825,"Haryana, India",407.94665415283913,1
tomato,6.840739445126902,28.78410420387499,52.89629841438954,6.654811094126797,45.92461297665176,"Haryana, India",231.5506939880338,1
tomato,30.840509333479012,24.89373188207114,52.23186700111079,0.0,58.74864875931236,"Haryana, India",465.8887891084912,1
maize,40.88937347894655,25.164391431067944,57.825799504882994,0.0,47.632369836448404,"Haryana, India",620.0539162076468,1
tomato,16.342961709788682,23.85768615516136,74.09340018105375,0.0,63.67683060384459,"Maharashtra, India",439.7191753964523,1
wheat,34.42225179773573,20.0195138408781,69.60261095193826,7.334401645899956,65.49110066459224,"Malda, West Bengal",0.0,0
rice,15.228648340281618,37.05687514332491,71.23548856901637,0.0,58.177481238754886,"Maharashtra, India",832.7227301974434,1
cotton,28.123095094873868,28.98321916766856,62.69531469050999,0.0,36.67412583493207,"Haryana, India",638.7611598258833,1
maize,33.049235482512145,31.499524754589412,46.41894455231807,0.0,56.89869442046794,"Haryana, India",640.7692243503385,1
wheat,19.075365269911984,33.19470413672095,86.2508633962166,0.0,70.39783881693096,"Punjab, India",407.3629289570467,1
tomato,1.0460649059920568,29.13497194558659,67.97802673049416,0.0,65.37587947348715,"Punjab, India",487.21474751027927,1
maize,6.6733458171138285,33.81867808024899,57.49753501879681,0.0,33.032545861472634,"Malda, West Bengal",821.4863592807102,1
wheat,33.32057922277436,23.919029986349297,58.19217937349661,22.7355864478267,50.606582749929515,"Malda, West Bengal",7.477729618356989,0
maize,29.2091974776925,35.30657798618197,88.8661464608941,0.0,60.58807623358173,"Malda, West Bengal",663.3723578480017,1
wheat,13.85612564634661,27.96478600537632,78.12408621742632,2.603350260750576,40.05429912176365,"Maharashtra, India",295.9976984102361,1
wheat,39.53644075128412,12.13218568543276,78.00936639629462,5.977838153323653,46.04116197043251,"Malda, West Bengal",0.0,0
wheat,3.5958402314197375,30.088351841328745,81.98249913777816,0.0,37.9666106295132,"Kolkata, India",451.302357157722,1
rice,32.05888659127638,18.361420521216935,59.841802897379324,0.0,79.46758590927823,"Punjab, India",520.3370462546033,1
tomato,37.129326140937785,29.780834386124212,65.48674838326826,14.04813022025057,55.14860875831412,"Maharashtra, India",79.27189062577372,0
cotton,46.516037682346365,22.94289513670315,65.2874884579966,0.0,47.70396881674293,"Punjab, India",514.4082371603325,1
tomato,22.04142976314016,25.78189061459139,63.319717339534826,0.0,22.990521666976495,"Punjab, India",637.6099561565676,1
wheat,22.124109779451388,32.50088493456233,72.78109186126018,11.42186012916847,28.12124493666113,"Maharashtra, India",160.69484868762964,1
tomato,47.85242374363117,20.118123643583143,51.075441606430964,25.671724742163093,34.972771990970365,"Punjab, India",67.84103171113361,1
wheat,38.94717256928147,24.89316352825782,52.527883208521764,2.647019515106319,74.38624720066466,"Punjab, India",216.90116894248877,1
rice,26.854823772623245,17.185837580786526,59.73359265264269,0.0,21.30940380652937,"Malda, West Bengal",752.7164808969679,1
maize,6.835416322412526,25.70799639896416,84.26720997771525,0.0,67.26278093166252,"Kolkata, India",557.7879603886058,1
rice,49.07420597961371,29.971323398109135,57.45710576830751,10.331687421479582,47.83594920130017,"Malda, West Bengal",289.27797421542425,1
rice,30.622099998475093,21.957900877383064,66.84735155758453,4.553012751408823,35.05799968041788,"Malda, West Bengal",532.7405314538865,1
rice,49.03558268905475,22.5401331543044,46.03371144211772,0.0,67.50199930720109,"Punjab, India",584.7322321182774,1
rice,30.838557962666485,27.75659862380521,55.64795671383033,0.0,28.457577651306156,"Punjab, India",896.0756116909389,1
rice,5.329344256845337,25.384108925949754,66.19262944775264,0.0,37.4352535883813,"Haryana, India",801.4987947532685,1
tomato,23.232373941049424,24.770179104377323,57.00807993349746,6.007986104717142,65.4050903413181,"Maharashtra, India",147.53230670353878,1
cotton,43.59363203977734,25.54094365542228,59.36809191303343,0.0,66.32074857859942,"Kolkata, India",505.4094365542228,1
wheat,5.1605195512220465,18.58530335350853,50.78129028396738,0.0,67.9006512934597,"Punjab, India",305.09712347455974,1
tomato,20.170378829023168,24.36434279174001,51.228147993783,4.06683877737459,25.64216626605598,"Punjab, India",404.6887927672341,1
tomato,37.99535329707616,22.28308475315032,63.76098533134907,0.0,31.75044875521513,"Kolkata, India",556.401790164918,1
wheat,22.65634554585074,19.855997907239313,57.1274483845974,0.0,41.78604419804063,"Haryana, India",355.48274751660813,1
maize,8.858283230545464,38.71833947650764,56.82806909205337,6.520743237666243,63.95811408204997,"Haryana, India",374.86457235827186,1
maize,22.296009209233276,22.32098042478585,72.03672084893098,0.0,68.21621212649211,"Malda, West Bengal",520.5307846726444,1
rice,49.21346079230664,31.743667414647195,84.32342031217502,23.364586240880556,45.649381275236905,"Malda, West Bengal",246.7332182068268,1
maize,28.20790634009994,34.96461295665436,72.23955278089734,0.0,24.76439507858177,"Malda, West Bengal",892.0285777779054,1
cotton,9.77689123283032,29.354872694230963,68.04192919553421,0.0,62.61456791739869,"Maharashtra, India",543.5487269423096,1
tomato,23.822810997174326,24.17300490928244,73.0596991732719,0.0,49.65274683501799,"Punjab, India",499.4134680492629,1
maize,17.0927983448582,29.729085872810074,66.60119103489265,0.0,26.038248711412,"Kolkata, India",806.4764608939676,1
cotton,7.5276134931691985,24.68643114068535,44.70326132260418,0.0,59.06885509290045,"Maharashtra, India",496.8643114068535,1
rice,40.406696109687644,23.6149881004352,76.66450316713389,15.443647632514807,26.380623575346476,"Malda, West Bengal",237.8465131051745,1
maize,34.24263937888019,29.347795846764637,64.93439008912098,0.0,24.360252296600976,"Kolkata, India",810.889344858009,1
maize,43.386132455441434,24.024491029226404,62.8752297535209,16.40350589988116,44.49838056556707,"Kolkata, India",72.86489164069269,0
tomato,43.62462187202107,30.618052936144373,81.67460781639312,0.0,35.61721145396018,"Kolkata, India",635.127628503533,1
rice,0.5093257780508039,26.103350400808356,53.61332061529087,4.571274980957108,42.896716392032005,"Maharashtra, India",550.8846876695015,1
maize,48.851616261277634,27.062329399725634,55.574346085569346,15.467049496631457,75.08459313194903,"Maharashtra, India",22.68562339698201,0
rice,48.65242798315825,30.704346112406732,73.84751054763314,0.0,78.90792159563766,"Maharashtra, India",668.4521533488808,1
rice,31.597786467932426,38.99763315580667,70.32030193292452,0.0,33.106590972998426,"Maharashtra, India",1051.3025006829407,1
cotton,3.8828763088468894,17.498975627259668,75.28303034666918,0.0,24.454452379303184,"Malda, West Bengal",554.805204657926,1
rice,36.64718428096222,24.721818101765734,66.48750896235215,0.0,72.63570576957076,"Maharashtra, India",596.6618172211888,1
cotton,49.45690373833361,27.795796444515922,82.5288688221975,0.0,37.11742030143898,"Punjab, India",622.3704682119652,1
tomato,13.754945436672541,29.76696418798454,78.93159969089781,0.0,35.138434990364395,"Maharashtra, India",627.768564282754,1
cotton,24.674544134655466,28.90793422974395,82.09161232978212,22.291401871361785,23.881213610907896,"Maharashtra, India",206.83429129470233,1
rice,34.87529757847008,20.397886700441916,68.90062284629816,3.8011360652722583,30.234914693425402,"Malda, West Bengal",571.3479376274439,1
cotton,22.539682558097013,30.899544837359603,76.99658675858568,0.0,27.90160630832231,"Maharashtra, India",710.474235692432,1
tomato,24.63951989675259,29.121171298559496,76.43339167606231,0.0,64.61563497059359,"Kolkata, India",487.0905416870355,1
rice,0.6445911147574194,25.53089383911106,55.304478209386666,0.0,34.33139962411566,"Punjab, India",822.6546771473512,1
wheat,22.798032432062005,36.48221538402594,54.93389493300382,0.0,46.84808847934747,"Punjab, India",465.4593382814813,1
tomato,26.070345108075962,23.453954614750682,52.478435944094166,0.0,54.32291860215805,"Punjab, India",471.7446653166501,1
wheat,2.6971947224572945,32.1466241196408,59.18162168082979,19.048847796950916,51.89596787626585,"Maharashtra, India",62.44331582960842,0
maize,1.968577041704621,23.532305789212167,61.131342376799715,0.0,75.76560166838684,"Punjab, India",533.8553636813339,1
cotton,19.798681470606432,27.895890096458572,63.48272226402725,0.0,35.490395251470154,"Punjab, India",632.1566918249439,1
cotton,41.277624018954086,25.72433832328778,53.85227134843082,0.0,26.86925828395431,"Punjab, India",649.9347092418504,1
rice,18.76812457716537,25.944348805861527,65.12820472848816,0.0,24.26045987199533,"Kolkata, India",890.9527160504307,1
wheat,18.061178945881217,28.84327335983364,69.41940649569409,0.0,41.715199450271896,"Maharashtra, India",426.97371384592697,1
maize,1.0014936093732971,29.541072116282784,72.33216131263502,0.0,72.42191560798071,"Malda, West Bengal",599.9517932791107,1
tomato,37.178571888591634,34.410494604792774,66.16869382341113,0.0,69.20075774716136,"Maharashtra, India",534.694451443135,1
rice,15.104515028880733,40.0,70.14348823909327,3.312520438846815,53.51854378702552,"Kolkata, India",742.9293365188603,1
rice,3.8355354618833646,30.239710308760714,56.64604277226207,0.0,24.656878683886454,"Punjab, India",963.4454300247813,1
rice,43.15625349845562,18.951531152332663,74.64980829741083,7.980613189711288,54.75598122923161,"Malda, West Bengal",208.7874702492481,1
rice,29.318837956408636,34.52170121439076,48.37508011964326,0.0,61.30430110952821,"Maharashtra, India",776.3703495177656,1
wheat,21.811202253879273,22.17797872694154,70.69843364408163,12.379567580206073,58.2141390472846,"Kolkata, India",0.0,0
maize,20.776630297313986,33.55151180991382,53.16593811733469,0.0,41.8756236918524,"Maharashtra, India",760.799689588973,1
tomato,28.204578019478024,27.139757276222298,79.18187078467749,3.045854857973988,32.5318442423444,"Kolkata, India",457.5929856371182,1
maize,8.421234354928105,18.981092891109107,61.45012715886712,0.0,26.968337612031537,"Maharashtra, India",643.5965691038298,1
wheat,16.041352510178964,28.197882701816045,84.03922750736857,0.0,79.04078979262786,"Kolkata, India",372.3851789127123,1
cotton,48.07620652767585,20.301667403633402,50.13722970049706,9.795934968938802,29.248702590709225,"Maharashtra, India",79.87759663416762,1
rice,27.3143882142952,29.190255507203787,75.00844474944456,5.6001372482894665,35.56009383902567,"Malda, West Bengal",594.2330814128504,1
maize,3.3535553188517317,19.692725831724456,46.349607736510066,0.0,53.462529575002634,"Haryana, India",523.7594952160846,1
maize,29.23314624918795,24.140685067683542,48.91835468809198,0.0,49.33386990754708,"Punjab, India",598.2030391185777,1
maize,49.69549525053506,27.459308810000074,78.99464971148245,0.0,57.23962878947504,"Malda, West Bengal",592.9811851439487,1
cotton,7.825215294608821,28.275305694694826,77.60772749670613,0.0,27.942342742098347,"Malda, West Bengal",676.9035531266472,1
maize,30.156468959496095,23.026970830802476,49.02104558691326,15.69870134696836,52.959348764190445,"Malda, West Bengal",15.492205807355845,0
cotton,34.197416701544036,22.382278093565713,59.62643158758061,0.0,76.94672858536643,"Punjab, India",473.8227809356571,1
wheat,24.428668080670757,28.276366937067813,85.4589671549587,5.365692190600759,32.193385465165235,"Kolkata, India",189.7037085479452,1
maize,45.97736817501568,34.81336931183529,56.68498057043903,0.0,47.358756545596215,"Maharashtra, India",741.1197523930863,1
tomato,30.304790775061587,34.40367229280197,68.81839060840984,0.0,79.76737697836647,"Maharashtra, India",534.6330506352177,1
tomato,22.23791592337054,28.967783611404307,40.59611365335719,0.0,75.58295640380521,"Malda, West Bengal",485.71005250263875,1
wheat,2.0121981261223088,26.39500041805531,80.79543620811641,0.0,58.66821662726202,"Malda, West Bengal",359.7650029263872,1
tomato,17.00366244687597,27.058204887543244,72.25907770352374,0.0,79.432761966208,"Haryana, India",468.5238439878892,1
wheat,41.5092303227313,29.625478934239986,60.16178287114958,0.0,28.571017238050317,"Haryana, India",483.43706141781905,1
cotton,33.097755525667715,29.922516080596544,79.4965590662585,0.0,25.316282838180744,"Kolkata, India",712.2556041211551,1
rice,4.343642066244451,17.79866680387342,38.67441597007907,6.289699972993807,26.65988592747889,"Haryana, India",421.6868951685944,1
tomato,47.4105572852413,16.531926665231072,72.13293707372938,8.943964967713935,67.67093266944492,"Malda, West Bengal",0.0,0
tomato,4.1086408507112235,17.962200678155128,47.37275221433786,5.2990017845551165,68.20896459781308,"Haryana, India",121.70971687564031,1
maize,29.37124587657772,26.860606861677216,82.02627301047664,2.3424903778047454,32.87768439552817,"Malda, West Bengal",608.0659287298153,1
maize,38.10076572063993,27.990288482264546,51.50613084844095,0.0,47.236810886501424,"Punjab, India",657.2889313434887,1
tomato,32.0359964355048,14.382562648960613,93.00658629963567,5.6124832802244455,37.39820713661654,"Kolkata, India",162.79046353333206,1
tomato,45.88118868976559,22.522653843391932,85.57098540624207,23.370042984268647,69.42668540606991,"Malda, West Bengal",0.0,0
maize,37.5579390892469,21.869049838892167,60.153789813721055,14.275024255933232,23.761377297311952,"Punjab, India",152.3912277177743,1
wheat,17.348351942135253,25.924504084644884,49.47034921599693,0.0,54.30854981642922,"Punjab, India",358.9363516313447,1
wheat,21.97396226903821,26.868695644131243,72.56053322078647,0.0,25.357371471534375,"Maharashtra, India",470.7075829153705,1
wheat,28.449138024364526,21.787997587316017,59.104758438944565,0.0,72.53067359315696,"Haryana, India",327.5159831112121,1
cotton,14.282750708396511,26.911274695724593,51.96022926359264,0.0,36.13808189572316,"Punjab, India",617.0273681571836,1
tomato,31.89981711570461,15.873928610636995,64.69828333370864,0.0,48.558063860699356,"Maharashtra, India",419.15291071639797,1
wheat,18.805756171365243,34.17560910974264,61.7990801905561,0.0,32.71964328191949,"Maharashtra, India",506.5210213664318,1
